STD_YM	STD_YMD	HDONG_CD	HDONG_NM	Total	Total_Man	Total_Woman	60P_Total	60P_Man	60P_Woman	MAN_FLOW_POP_CNT_0004	MAN_FLOW_POP_CNT_0509	MAN_FLOW_POP_CNT_1014	MAN_FLOW_POP_CNT_1519	MAN_FLOW_POP_CNT_2024	MAN_FLOW_POP_CNT_2529	MAN_FLOW_POP_CNT_3034	MAN_FLOW_POP_CNT_3539	MAN_FLOW_POP_CNT_4044	MAN_FLOW_POP_CNT_4549	MAN_FLOW_POP_CNT_5054	MAN_FLOW_POP_CNT_5559	MAN_FLOW_POP_CNT_6064	MAN_FLOW_POP_CNT_6569	MAN_FLOW_POP_CNT_70U	WMAN_FLOW_POP_CNT_0004	WMAN_FLOW_POP_CNT_0509	WMAN_FLOW_POP_CNT_1014	WMAN_FLOW_POP_CNT_1519	WMAN_FLOW_POP_CNT_2024	WMAN_FLOW_POP_CNT_2529	WMAN_FLOW_POP_CNT_3034	WMAN_FLOW_POP_CNT_3539	WMAN_FLOW_POP_CNT_4044	WMAN_FLOW_POP_CNT_4549	WMAN_FLOW_POP_CNT_5054	WMAN_FLOW_POP_CNT_5559	WMAN_FLOW_POP_CNT_6064	WMAN_FLOW_POP_CNT_6569	WMAN_FLOW_POP_CNT_70U
201903	20190308	2726056100	만촌3동	42000.64	23419.51	18581.13	6904.29	4036.84	2867.45	0.65	71.62	695.89	2628.45	1524.06	1408.46	1338.27	1692.23	2048.86	3065.25	2800.43	2108.5	1695.27	1190.31	1151.26	0	57.89	487.44	1392.59	1588.59	1019.27	896.79	1345.15	2247.7	3033.24	2123.68	1521.34	1225.8	733.26	908.39
201903	20190309	2726056100	만촌3동	38631.71	21473.79	17157.92	6193.45	3703.26	2490.19	0	80.78	613.38	1409.27	1298.44	1441.24	1369.84	1635.77	1947.35	3170.17	2787.95	2016.34	1652.06	1044.26	1006.94	0	92.53	527.21	1160.23	1153.03	1072.09	975.48	1307.8	2196.56	2894.03	1946.88	1341.89	985.01	705.65	799.53
201903	20190310	2726056100	만촌3동	38595.95	21570.24	17025.71	5946.34	3560.92	2385.42	0	115.88	613.32	1642.16	1353.59	1485.97	1436.49	1601.28	1851.21	3084.5	2862.88	1962.04	1530.71	992.08	1038.13	0	111.3	453.54	1273.79	1232.65	1101.42	1022.54	1390.62	1940.65	2723.55	1970.53	1419.7	1052.22	587.62	745.58
201903	20190311	2726056100	만촌3동	41719.94	22989.65	18730.29	7101.35	4037.38	3063.97	0.11	61.51	679.26	2635.21	1519.6	1285.07	1209.21	1657.6	1977.04	3055.34	2758.15	2114.17	1648.96	1173.79	1214.63	0	69.18	499.56	1372.78	1754.66	965.24	849.31	1337.71	2145.33	3020.82	2104.31	1547.42	1314.73	815.3	933.94
201903	20190312	2726056100	만촌3동	41831.24	23173.95	18657.29	6913.39	4009.07	2904.32	0	55.75	662.21	2679.87	1540.13	1349.68	1202.01	1731.07	2071.93	3082.03	2706.3	2083.9	1685.17	1098.71	1225.19	0	46.49	479.48	1412.31	1694.94	1056.25	863.37	1324.12	2145.28	3053.69	2125.68	1551.36	1240.15	764.31	899.86
201903	20190313	2726056100	만촌3동	41380.78	23004.14	18376.64	6867.33	4010.93	2856.4	1.88	59.74	724.57	2560.97	1521.64	1237.93	1269.01	1744.63	2042.27	2946.28	2669.5	2214.79	1660.33	1175.84	1174.76	0	64.18	479.47	1448.44	1675.19	986.15	897.12	1304.81	2169.08	2911.91	2035.24	1548.65	1220.61	802.73	833.06
201903	20190314	2726056100	만촌3동	42116.4	22941.95	19174.45	7130.5	4070.64	3059.86	0.15	53.05	665.41	2368.54	1530.4	1260.49	1281.89	1709.87	2089.66	3044.94	2721.56	2145.35	1716.68	1191.74	1162.22	0	68.12	484.82	1394.51	1742.02	1026.56	949.99	1394.86	2243.57	3050.66	2170.77	1588.71	1231.88	801.26	1026.72
201903	20190315	2726056100	만촌3동	42242.77	23623.56	18619.21	6863.28	4069.65	2793.63	0.03	80.33	689.68	2530.42	1581.01	1273.59	1436.45	1723.66	2116.69	3148.22	2772.52	2201.31	1752.78	1165.84	1151.03	0	74	525.29	1302.17	1498.69	1019.3	901.88	1422.17	2281.22	3140.71	2140.01	1520.14	1238.38	713.26	841.99
201903	20190316	2726056100	만촌3동	39479.64	21736.21	17743.43	6226.33	3704.15	2522.18	0	115.91	646.24	1474.05	1249.47	1436.54	1397.89	1776.35	2081.06	3095.68	2799.81	1959.06	1662.54	1049.51	992.1	0	122.08	486.83	1092.36	1151.99	1150.35	1095	1464.99	2257.5	2960.96	2040.1	1399.09	1059.22	646.94	816.02
201903	20190317	2726056100	만촌3동	38717.36	21505.03	17212.33	5979.68	3491.07	2488.61	1.57	129.85	661.2	1459.26	1365.49	1454.31	1434.76	1722.63	2013.13	2982.01	2794.26	1995.49	1508.51	969.67	1012.89	0	155.32	519.24	1161.19	1186.54	1174.07	1028.41	1355.03	2059.92	2707.29	1957.15	1419.56	1033.36	658.21	797.04
201903	20190318	2726056100	만촌3동	41215.81	22833.09	18382.72	7085.17	4164.49	2920.68	0	70.45	674.47	2350.45	1485.42	1244.15	1282.97	1678.76	2050.64	2926.22	2742.64	2162.43	1709.4	1201.61	1253.48	0	60.52	438.01	1392.8	1659.16	910.38	889.46	1289.47	2143.06	2973.22	2206.59	1499.37	1295.21	733.34	892.13
201903	20190319	2726056100	만촌3동	41795.14	22849.04	18946.1	6932.6	4027.67	2904.93	0	71.75	690.78	2263.89	1513.87	1191.98	1328.13	1683.46	2024.97	3103.35	2740.55	2208.64	1685.27	1190.61	1151.79	0	56.49	478.86	1319.16	1644.97	1027.98	917.01	1302.42	2371.04	3142.6	2208.45	1572.19	1241.31	755.56	908.06
201903	20190320	2726056100	만촌3동	41335.45	22623.41	18712.04	6893.15	4031.8	2861.35	0	75.2	706.68	2407.08	1394.58	1202.1	1279.39	1671.67	1920.6	2916.59	2869.91	2147.81	1689.6	1164.84	1177.36	0	64.17	473.77	1379.22	1581.94	1006.96	901.46	1342.1	2242.18	3224.16	2094.33	1540.4	1247.12	715.38	898.85
201903	20190321	2726056100	만촌3동	41477.17	22549.31	18927.86	7165.24	4080.66	3084.58	0	70.23	668.1	2339.36	1462	1189.05	1288.65	1658.7	2053.31	2961.42	2672.65	2105.18	1725.4	1144.5	1210.76	0	67.02	453.82	1330.63	1665.42	930.09	933.47	1350.62	2319.81	3138.26	2112.67	1541.47	1326.29	769.49	988.8
201903	20190322	2726056100	만촌3동	41377.47	23200.07	18177.4	6701.05	3955.9	2745.15	0	70.06	712.18	2484.87	1485.71	1281.51	1319.75	1743.09	1992.96	3130.2	2884.26	2139.58	1656.14	1139.98	1159.78	0	66.42	540.74	1296.18	1509.5	973.21	863.1	1377.43	2169.45	3083.54	2122.54	1430.14	1158.67	739.61	846.87
201903	20190323	2726056100	만촌3동	39226.84	21836.45	17390.39	6116.27	3623.77	2492.5	0	122.13	661.56	1671.08	1259.92	1397.46	1390.93	1739.4	2059.18	3071.91	2771.46	2067.65	1550.48	1044.18	1029.11	0	121.54	518.21	1204.09	1152.36	1112.94	1024.85	1362.92	2196.95	2958.62	1875.28	1370.13	1042.9	656.34	793.26
201903	20190324	2726056100	만촌3동	37882.47	21099.28	16783.19	6066.74	3553.45	2513.29	0	125.84	739.89	1489.35	1256.45	1378.1	1343.92	1618.29	1926.91	3047.08	2727.28	1892.72	1537.11	904.88	1111.46	0	151.39	491.38	1218.91	1078.69	1086.09	987.64	1353.04	1995.45	2684.86	1844.84	1377.61	1066.15	661.74	785.4
201903	20190325	2726056100	만촌3동	41549.91	23126.08	18423.83	7094.13	4115.25	2978.88	0	97.31	704.13	2462.39	1511.97	1275.17	1190.08	1717.19	2049.42	3062.42	2751.1	2189.65	1704.27	1188.1	1222.88	0	74.99	469	1352.88	1597.99	1013.14	860.82	1270.28	2174.49	3086.75	2073.05	1471.56	1211.76	769.85	997.27
201903	20190326	2726056100	만촌3동	41347.13	22803.82	18543.31	6794.81	3996.6	2798.21	0.98	59.56	727.75	2425.77	1422.22	1211.46	1136.94	1748.76	1996.5	3080.24	2799.12	2197.92	1744.63	1093.68	1158.29	0	79.71	462.29	1354.75	1603.92	977.75	874.54	1309.5	2274.92	3163.65	2070.81	1573.26	1237.87	683.08	877.26
201903	20190327	2726056100	만촌3동	41577.38	22937.26	18640.12	6916.1	4042.2	2873.9	0.92	67.45	719.55	2498.08	1466.73	1226.9	1280.89	1717.9	1993.08	2947.04	2783.01	2193.51	1683.59	1176.5	1182.11	0	64.26	479.19	1421.78	1638	1001.62	904.08	1329.91	2216.92	3081.95	2075.64	1552.87	1240.15	763.68	870.07
201903	20190328	2726056100	만촌3동	40480.2	22030.44	18449.76	6916.4	3944.13	2972.27	0.07	58.8	645.41	2279.92	1450.85	1188.08	1243.9	1632.23	2006.01	2910.06	2612.29	2058.69	1665.5	1132.34	1146.29	0	65.34	455.43	1321.53	1652.1	950.43	912.32	1330.05	2205.78	2992.44	2075.16	1516.91	1234.89	761.66	975.72
201903	20190329	2726056100	만촌3동	41714.72	23390.08	18324.64	6724.31	3982.49	2741.82	0.02	72.16	708.3	2545.76	1526.23	1271.7	1370.91	1723.82	2051.69	3130.24	2834.69	2172.07	1698.25	1142.66	1141.58	0	68.29	537.98	1311.63	1503.03	993.14	882.92	1387.12	2203.38	3101.18	2117.9	1476.25	1186.8	718.09	836.93
201903	20190330	2726056100	만촌3동	38873.18	21516.08	17357.1	6096.13	3619.59	2476.54	0	117.41	645.56	1549.98	1239.15	1400.13	1377.42	1736.91	2044.97	3046.34	2751.89	1986.73	1588.89	1033.85	996.85	0	120.46	495.69	1132.28	1138.07	1118.16	1047.75	1398.45	2201.19	2923.95	1936.36	1368.2	1038.54	643.43	794.57
201903	20190331	2726056100	만촌3동	38207.02	21249.93	16957.09	6003.93	3510.82	2493.11	0.82	127.45	697.31	1470.32	1308.96	1413.61	1386.98	1667.56	1965.88	3005.79	2754.29	1940.14	1518.16	935.7	1056.96	0	153.12	504.35	1185.87	1131.13	1128.22	1006.19	1350.37	2023.14	2688.84	1897.7	1395.05	1046.11	657.99	789.01
201903	20190301	2726057000	수성1가동	52678.07	28404.11	24273.96	11219.02	6342.14	4876.88	1.45	126.64	529.29	980.85	1373.18	1940.09	2255.76	2652.94	2790.38	3217.03	3412.78	2781.58	2481.05	1889.36	1971.73	0	173.4	643.67	1043.79	1399.96	1787.71	1625.17	2410.9	2585.47	2942.86	2629.25	2154.9	1986.01	1224.82	1666.05
201903	20190302	2726057000	수성1가동	61443.94	33547.2	27896.74	11980.68	6996.64	4984.04	0.1	152.2	631.83	1253.51	1596	2358.26	2630.62	3276.72	3439.78	4133.69	3897.22	3180.63	2805.73	2027.8	2163.11	0	220.67	750.54	1173.97	1625.05	2048.59	2117.02	2776.68	3145.92	3637.61	3011.57	2405.08	2023.62	1241.92	1718.5
201903	20190303	2726057000	수성1가동	49116.51	26759.73	22356.78	9786.69	5630.95	4155.74	0.1	123.96	555.15	1000.19	1376.91	1974.66	2007.56	2602.74	2533.51	3136.93	3162.01	2655.06	2217.88	1636.98	1776.09	0	138.25	627.85	1099.52	1337.39	1591.83	1579.12	2196.92	2343.56	2826.81	2393.86	2065.93	1740.81	1029.8	1385.13
201903	20190304	2726057000	수성1가동	66568.8	35542.7	31026.1	14525.02	8270.11	6254.91	1.52	125.32	525.49	1107.64	1660.98	2187.85	2431.95	3394.75	3633.16	4356.02	4184.47	3663.44	3127.57	2446.55	2695.99	0	150.05	882.75	1445.71	1753.88	1830.92	1871.54	2923.42	3434.84	4019.12	3432.52	3026.44	2462.36	1679.34	2113.21
201903	20190305	2726057000	수성1가동	65947.82	34763.72	31184.1	14109.13	7988.24	6120.89	0.12	111.15	441.87	1088.82	1584.37	2060.58	2303.64	3332.88	3769.76	4367.09	4097.65	3617.55	3093.59	2298.09	2596.56	0	156.44	720.22	1432.03	1759.43	1821.14	1965.99	3034.59	3447.28	4164.64	3479.37	3082.08	2396.44	1640.8	2083.65
201903	20190306	2726057000	수성1가동	66727.54	35367.76	31359.78	14230.12	7998.27	6231.85	1.43	131.6	460.42	1087.62	1633.35	2218.04	2493.35	3362.73	3673.59	4530.89	4207.55	3568.92	3191.31	2278.36	2528.6	0	182.24	765.89	1544.03	1767.83	1822.87	1932.73	3041.92	3544.93	4080.86	3438.41	3006.22	2449.79	1682.05	2100.01
201903	20190307	2726057000	수성1가동	65975.54	35012.94	30962.6	14267.93	8017.86	6250.07	0	153.93	413.59	1062.23	1633.63	2125.4	2426.12	3198.25	3669.26	4368.61	4315.77	3628.29	3087.27	2260.9	2669.69	0	120.84	752.71	1417.14	1681.5	1968.07	1898.85	3089.26	3445.54	3981.54	3443.46	2913.62	2477.79	1588	2184.28
201903	20190308	2726057000	수성1가동	69765.94	37540.74	32225.2	14920.87	8581.96	6338.91	0.1	163.77	465.76	1183.44	1715.57	2383.43	2530.93	3501.87	3864.95	4646.95	4539.36	3962.65	3411.17	2478.72	2692.07	0	188.18	787.67	1480.63	1813.73	1975.79	1991.93	3248.72	3516.47	4243.66	3597.08	3042.43	2599.76	1593.99	2145.16
201903	20190309	2726057000	수성1가동	66275.81	35743	30532.81	13114.65	7612.71	5501.94	0	174.49	760.89	1233.25	1664.38	2569.34	2704.56	3457.62	3509.99	4313.94	4194.5	3547.33	3035.12	2247.67	2329.92	0	249.71	914.65	1427.25	1762.98	2153.08	2132.6	3017.32	3545.35	3964.41	3218.15	2645.37	2154.18	1394.04	1953.72
201903	20190310	2726057000	수성1가동	45272.74	24926.19	20346.55	8816.43	5158.28	3658.15	1.45	145.68	508.39	972.96	1267.44	1851.72	1876.75	2261.36	2407.16	2925.69	3141.09	2408.22	2014.85	1600.28	1543.15	0.04	130.61	549.37	1047.05	1208.57	1478.69	1438.6	1979.31	2177.93	2619.83	2226.64	1831.76	1499.91	892.09	1266.15
201903	20190311	2726057000	수성1가동	65594.95	34905.35	30689.6	14490.55	8164.6	6325.95	1.8	155.71	431.06	1077.67	1451.42	2189.45	2342.42	3248.89	3463.69	4416.79	4218.48	3743.37	3147.67	2392.04	2624.89	0	150.61	711.02	1299.87	1653.97	1731.14	1788.42	2956.44	3526.74	4153.29	3416.16	2975.99	2567.72	1613.92	2144.31
201903	20190312	2726057000	수성1가동	65569.7	34999.68	30570.02	14307.49	8163.16	6144.33	0.04	156.92	421.12	1044.39	1585.84	2142.74	2312.2	3306.37	3617.61	4385.74	4201.94	3661.61	3162.29	2384.5	2616.37	0	176.01	729.19	1354.12	1643.03	1739.01	1892.09	3056.12	3452.11	4043.14	3388.66	2952.21	2418.25	1588.55	2137.53
201903	20190313	2726057000	수성1가동	66072.71	34960.01	31112.7	14144.36	7954.28	6190.08	1.59	140.86	525.73	1155.87	1461.15	2301.02	2515.5	3131.14	3579.5	4318.71	4107.33	3767.33	3156.72	2317.41	2480.15	0	182.29	834.11	1466.15	1727.74	1805.71	1957.86	3007.11	3477.31	4104.91	3445.7	2913.73	2426.35	1682.67	2081.06
201903	20190314	2726057000	수성1가동	67961.86	36235.64	31726.22	14585.23	8126.51	6458.72	0.61	127.63	555.91	1038.98	1583.24	2307.19	2485.5	3420.04	3745.28	4598.31	4430.23	3816.21	3187.21	2371.5	2567.8	0	152.73	706.49	1357.3	1763.79	1922.55	1964.14	3199.97	3530.79	4227.35	3419.86	3022.53	2588.85	1688.07	2181.8
201903	20190315	2726057000	수성1가동	68231.98	36665.08	31566.9	14546.95	8254.25	6292.7	0.19	144.92	390.45	1093.79	1665.84	2362.75	2686.45	3453.69	3821.62	4504.52	4403.86	3882.75	3280.66	2364.47	2609.12	0	178.6	755.53	1331.2	1745.42	1888.54	2010.77	3025.47	3542.87	4393.45	3433.88	2968.47	2520.64	1667.48	2104.58
201903	20190316	2726057000	수성1가동	66489.7	36187.92	30301.78	13154.61	7711.08	5443.53	1.48	200.32	742.7	1291.14	1613.64	2589.51	2773.43	3459.62	3601.75	4395.66	4239	3568.59	3057.68	2260.65	2392.75	0.02	235.23	868.13	1287.3	1741.02	2143.56	2267.95	3172.56	3418.86	3875.08	3172.89	2675.65	2255.43	1440.47	1747.63
201903	20190317	2726057000	수성1가동	50413.58	27731.55	22682.03	9888.44	5636.4	4252.04	0.8	189.19	614.2	1190.72	1493.29	1968.07	2092.93	2612.05	2616.62	3225.59	3303.16	2788.53	2229.05	1628.35	1779	0.87	159.51	630.09	1070.15	1366.76	1577.47	1580.22	2288.08	2462.94	2857	2410.97	2025.93	1738.54	1039.68	1473.82
201903	20190318	2726057000	수성1가동	65256.07	34711.72	30544.35	14346.3	8086.54	6259.76	0.83	126.86	420.73	1077.02	1561.77	2211.49	2345.43	3215.6	3509.23	4431.52	4121.06	3603.64	3048.36	2450.93	2587.25	0	153.61	724.79	1242.96	1670.33	1809.92	1981.32	2935.82	3480.72	4089	3315.49	2880.63	2551.14	1538.96	2169.66
201903	20190319	2726057000	수성1가동	66956.64	35497.65	31458.99	14924.53	8498.05	6426.48	0.71	127.99	439.38	1025.97	1481.26	2174.72	2394.56	3308.19	3531.29	4538.08	4224.28	3753.17	3227.77	2491.19	2779.09	0	157.05	758.31	1307.61	1696.75	1957.42	1974.98	3035.45	3563.49	4010.39	3554.22	3016.84	2505.48	1724.12	2196.88
201903	20190320	2726057000	수성1가동	66169.93	35083.34	31086.59	14499.56	8178.42	6321.14	2.41	137.74	467.37	1089.62	1561.04	2110.09	2404.46	3163.67	3615.66	4483.88	4214.85	3654.13	3287.66	2395.85	2494.91	0.61	208.03	740.05	1423.3	1686.48	1870.08	1953.37	3002.31	3322.24	4146.93	3466.5	2945.55	2540.68	1656.77	2123.69
201903	20190321	2726057000	수성1가동	57737.46	30551.25	27186.21	12718.32	7161.61	5556.71	0.07	166.43	374.97	864.88	1365.37	1919.85	2075.07	2788.74	3170.56	3844.37	3585.43	3233.9	2665.6	2108.23	2387.78	0	133.11	642.1	1139.21	1473.05	1601.54	1729.89	2657.29	3093.27	3547.81	2956.5	2655.73	2231.39	1381.17	1944.15
201903	20190322	2726057000	수성1가동	63739.5	34006.23	29733.27	13517.1	7720.65	5796.45	0	131.45	486.86	946.3	1504.65	2209.35	2336.94	3204.73	3473.1	4396.74	3978.06	3617.4	2995.82	2242.26	2482.57	0	196.68	736.9	1326.52	1729.91	1844.12	1991.69	2844.69	3374.67	3782.47	3276.99	2832.18	2360.11	1511.77	1924.57
201903	20190323	2726057000	수성1가동	60914.34	33266.77	27647.57	11800.81	6837.75	4963.06	0.66	188.63	745.99	1189.45	1541.97	2379.52	2585.45	3223.72	3349.15	4017.98	3939.02	3267.48	2714.87	2005.26	2117.62	0.4	239.31	849.15	1248.33	1489.14	1981.44	2063.47	2781.16	3109.45	3618.15	2924.63	2379.88	1933.06	1270.81	1759.19
201903	20190324	2726057000	수성1가동	47651.04	25943.24	21707.8	9575.77	5504.89	4070.88	0.17	143.7	587.05	1009.65	1296.06	1950.93	1960.44	2490.44	2451.6	3101.21	3031.52	2415.58	2181.96	1625.85	1697.08	0	204.92	741.93	1071.04	1285.8	1502.43	1515.43	2153.76	2245.76	2682.75	2221.06	2012.04	1662.93	1027.6	1380.35
201903	20190325	2726057000	수성1가동	62165.81	33253.52	28912.29	13664	7683.04	5980.96	0	117.43	387.26	949.58	1451.57	1955.82	2296.38	3128.65	3524.6	4242.5	4049.79	3466.9	2961.45	2307.3	2414.29	0.45	165.6	680.1	1185.5	1617.51	1693.82	1850.36	2753.4	3151.51	3831.05	3216.22	2785.81	2367.25	1539.77	2073.94
201903	20190326	2726057000	수성1가동	61587.83	32677.86	28909.97	13475.4	7447.83	6027.57	0	150.12	404.2	952.59	1435.17	1951.9	2224.44	2979.92	3388.19	4163.25	4088.46	3491.79	2894.67	2192.46	2360.7	0	166.43	699.87	1272.74	1526.78	1663.21	1731.85	2725.45	3114.12	3885.41	3304.33	2792.21	2402.52	1586.17	2038.88
201903	20190327	2726057000	수성1가동	66120.26	35021.72	31098.54	14321.85	8067.16	6254.69	2.08	139.01	496.75	1122.58	1510.69	2205.7	2459.44	3147.11	3597.62	4401.59	4161.26	3710.73	3222.27	2356.51	2488.38	0.3	195.11	787.14	1444.74	1707.25	1837.82	1955.51	3004.86	3399.62	4125.95	3456.16	2929.39	2483.74	1669.43	2101.52
201903	20190328	2726057000	수성1가동	62847.72	33392.04	29455.68	13650.45	7643.48	6006.97	0.35	146.79	465.19	951.78	1474.61	2113.37	2280.31	3104.39	3457.74	4221.43	4007.78	3524.82	2926.21	2239.43	2477.84	0	142.74	674.42	1248.12	1618.43	1762.49	1847.31	2928.42	3312.07	3887.27	3188.25	2839.19	2410.32	1534.74	2061.91
201903	20190329	2726057000	수성1가동	64434.83	34556.16	29878.67	13611.09	7767.06	5844.03	0.1	131.26	428.31	1010.7	1546.78	2239.41	2461.93	3253.76	3562.66	4375.91	4105.49	3672.79	3058.81	2248.5	2459.75	0	176.84	731.66	1318.06	1708.37	1834.69	1956.2	2859.83	3370.6	3994.69	3269.17	2814.53	2362.93	1538.13	1942.97
201903	20190330	2726057000	수성1가동	63704.34	34728.85	28975.49	12477.62	7274.43	5203.19	1.05	194.8	744.65	1240.08	1578.03	2484.65	2679.58	3341.8	3475.66	4207.31	4088.99	3417.82	2886.23	2132.84	2255.36	0.19	237.44	858.97	1267.8	1614.8	2062.5	2165.67	2977.1	3264.54	3746.85	3048.64	2527.8	2093.79	1355.7	1753.7
201903	20190331	2726057000	수성1가동	49032.3	26836.9	22195.4	9731.58	5570.38	4161.2	0.5	166.32	600.72	1100.22	1394.36	1959.13	2026.89	2551.68	2534.03	3163.21	3167.37	2602.09	2205.46	1627.23	1737.69	0.43	181.94	686.16	1070.91	1326.51	1539.96	1547.91	2220.93	2354.35	2770.05	2316.08	2018.97	1700.61	1033.28	1427.31
201903	20190301	2726058000	수성2.3가동	41656.13	23170.1	18486.03	8320.54	4839.5	3481.04	0.28	108.21	417.13	783.43	1121.7	1686.66	1759.36	2117.69	2347.93	2962.23	2682.14	2343.84	2067.04	1378.25	1394.21	0	139.2	432.37	762.53	1186.1	1378.71	1183.1	1781.55	2161.07	2428.49	1971.85	1580.02	1410.56	910.33	1160.15
201903	20190302	2726058000	수성2.3가동	51761.89	28358.08	23403.81	9864.39	5721.69	4142.7	3.6	132.11	543.25	1025.57	1343.78	1962.18	2178.67	2769.63	3040.86	3717.87	3207.83	2711.04	2418.2	1639.75	1663.74	0	201.56	596.58	978.04	1366.51	1651.82	1709.99	2402.65	2909.17	3133.77	2380.82	1930.2	1663.17	1124.55	1354.98
201903	20190303	2726058000	수성2.3가동	40886.8	22641.46	18245.34	7689.3	4467.14	3222.16	2.41	118.88	409.65	922.09	1122.45	1769.41	1684.2	2117.77	2324.58	2861.84	2606.28	2234.76	1932.33	1260.17	1274.64	0	148.73	481.62	858.49	1173.61	1290.74	1287.96	1879.48	2175.83	2277.31	1852.02	1597.39	1347.25	846.66	1028.25
201903	20190304	2726058000	수성2.3가동	58585.65	32274.96	26310.69	12429.22	7254.16	5175.06	0.26	125.64	477.28	1049.88	1446.56	1986.77	2019.56	2972.52	3476.76	4254.32	3910.52	3300.73	2856.15	2157.62	2240.39	0	166.24	463.93	955.89	1566.39	1698.7	1553.37	2508	3193.27	3547.11	2912.32	2570.41	2029.26	1381.64	1764.16
201903	20190305	2726058000	수성2.3가동	58765.65	31860.86	26904.79	12276.7	6930.08	5346.62	0.04	126.74	390.56	1015.35	1425.76	1870.19	2078.02	3004.3	3482.13	4283.1	3875.54	3379.05	2811.71	1925.91	2192.46	0	144.48	446.63	963.3	1563.27	1677.04	1641.25	2590.14	3226.53	3798.06	2942.51	2564.96	2167.55	1428.03	1751.04
201903	20190306	2726058000	수성2.3가동	58850.74	31880.51	26970.23	12244.84	6958.57	5286.27	0.43	140.17	413.44	1097.65	1418.42	1926.64	2160.8	2935.25	3410.84	4217.83	3842.61	3357.86	2961.98	1908.05	2088.54	0	160.36	428.13	1011.21	1556.16	1637.43	1711.47	2620.95	3346.26	3788.28	2912.41	2511.3	2119.06	1393.9	1773.31
201903	20190307	2726058000	수성2.3가동	59036.56	32181.98	26854.58	12557.69	7155.02	5402.67	0.24	157.69	407.06	1045.7	1423.26	1970.22	2144.62	2872.38	3498.48	4206.25	3945.61	3355.45	2913.35	2084.45	2157.22	0	135.43	425.34	967.5	1497.15	1712.32	1624.19	2622.69	3245.03	3763.73	2888.06	2570.47	2130.78	1445.14	1826.75
201903	20190308	2726058000	수성2.3가동	61454.09	33540.88	27913.21	12747.07	7340.04	5407.03	1.41	160.54	435.76	1132.61	1426.28	2067.62	2312.85	3134.53	3484.85	4322.73	4120	3601.66	3052.59	2091.9	2195.55	0	205.55	445.98	972.72	1596.01	1784.58	1717.78	2779.54	3462.88	3755.42	3143.56	2642.16	2165.97	1376.28	1864.78
201903	20190309	2726058000	수성2.3가동	57673.29	31911.66	25761.63	10789.56	6440.2	4349.36	1.19	160.06	680.22	1121.51	1385.61	2246.23	2477.51	3085	3231.74	4059.79	3813.43	3209.17	2758.93	1856.62	1824.65	0	242.36	658.58	1061.23	1533.91	1880.46	1795.97	2719.94	3206.47	3456.58	2641.16	2215.61	1759.82	1144.92	1444.62
201903	20190310	2726058000	수성2.3가동	39397.11	22024.33	17372.78	7261.83	4396.13	2865.7	1.27	132.94	407.05	917.09	1018.42	1615.47	1651.72	2048.09	2298.68	2713.77	2679.1	2144.6	1903.53	1223.92	1268.68	0	153.08	450.79	872.55	1066.31	1279.18	1191.4	1763.42	2084.96	2284.97	1817.18	1543.24	1162	760.09	943.61
201903	20190311	2726058000	수성2.3가동	57980.5	31394.59	26585.91	12421.1	6958.16	5462.94	1.58	187.33	432.29	1027.95	1399.46	1916.75	2078.66	2861.49	3297.99	4022.97	3824.07	3385.89	2826.24	1977.02	2154.9	0	149.09	460.01	937.76	1517.6	1649.74	1561.5	2551.05	3178.4	3675.52	2964.95	2477.35	2151.01	1451.14	1860.79
201903	20190312	2726058000	수성2.3가동	58170.79	31518.69	26652.1	12401.2	7078.83	5322.37	0	141.77	376.74	1079.6	1359.79	1859.96	2111.13	2821.81	3336.14	4147.03	3846.02	3359.87	2890.59	2006.77	2181.47	0	198.38	450.47	934.22	1495.05	1653.71	1599.06	2580.07	3324.24	3705.28	2889.85	2499.4	2099.45	1385.85	1837.07
201903	20190313	2726058000	수성2.3가동	59045.93	32040.8	27005.13	12377.72	7051.36	5326.36	0.34	166.34	444.38	1066.92	1325.08	1950.93	2157.81	2885.44	3339.73	4137.87	3913.83	3600.77	2841.03	2048.94	2161.39	0	180.32	480.22	1005.26	1530.24	1677.63	1700.86	2627.31	3332.53	3746.31	2938.03	2460.06	2077.75	1440.93	1807.68
201903	20190314	2726058000	수성2.3가동	59565.38	32378.05	27187.33	12347.02	6977.69	5369.33	2.39	174.64	424.84	1014.82	1329.21	1893.67	2246.16	3047.64	3525.46	4292.93	4065.15	3383.45	2887.01	2016.95	2073.73	0	176.25	408.42	886.34	1624.57	1733.8	1688.89	2677.09	3353.09	3742.52	2982.59	2544.44	2116.15	1403.09	1850.09
201903	20190315	2726058000	수성2.3가동	61059.25	33405	27654.25	12729.59	7361.75	5367.84	0.02	163.94	394.49	1035.4	1487.29	2098.16	2275.58	2999.19	3551.23	4203.87	4144.81	3689.27	3038.22	2098.63	2224.9	0	191.21	425.87	958.94	1532.02	1803.29	1810.55	2699.85	3291.73	3832.61	3066.77	2673.57	2030.27	1436.43	1901.14
